t,i,temp_desired,temp_tc
1680665593.2607834,25,1.5122171872500005,22.0202617
1680665594.2336311,25,1.5722191960244452,22.0159206
1680665595.223685,25,1.630615993083612,22.0166702
1680665596.2075717,25,1.688299061086888,22.01865
1680665597.1830883,25,1.7339911502352532,22.0436286
1680665598.1632643,25,1.7685990056936418,22.0873088
1680665599.1523755,25,1.7798018256936405,22.1777915
1680665600.1461885,25,1.7703342988903255,22.302885
1680665601.1313524,25,1.7403482574596159,22.4628219
1680665602.1223657,25,1.6950790676862042,22.6460132
1680665603.1122177,25,1.6340849676862033,22.8538475
1680665604.098246,25,1.5503941016862037,23.0973358
1680665605.091957,25,1.4479571891975427,23.3655605
1680665606.077528,25,1.3335330911975438,23.6484699
1680665607.0676496,25,1.203630922732252,23.9496173
1680665608.0545628,25,1.0707860286108701,24.2445869
1680665609.0405648,25,0.9242522386108701,24.555437
1680665610.0307739,25,0.7728423706108707,24.8637084
1680665611.0140874,25,0.6203425807230697,25.1623191
1680665612.0001874,25,0.46392849955319826,25.4571361
1680665612.9803789,25,0.3075171898083846,25.7408008
1680665613.9568532,25,0.15470166339866454,26.0067653
1680665614.9491508,25,0.011746396725297537,26.2437229
1680665615.9428923,25,0,26.4723415
1680665616.9329083,25,0,26.6817131
1680665617.9227777,25,0,26.8623142
1680665618.9124873,25,0,27.0221176
1680665619.888813,25,0,27.1755924
1680665620.8590243,25,0,27.2865619
1680665621.845266,25,0,27.3936061
1680665622.8354037,25,0,27.4691944
1680665623.821522,25,0,27.5442218
1680665624.8049355,25,0,27.6052017
1680665625.794366,25,0,27.6557979
1680665626.7812765,25,0,27.7029266
1680665627.757373,25,0,27.7255744
1680665628.7475717,25,0,27.7620506
1680665629.723751,25,0,27.7862892
1680665630.713539,25,0,27.7854347
1680665631.706714,25,0,27.7906322
1680665632.693279,25,0,27.7986145
1680665633.6596298,25,0,27.8041038
1680665634.6594863,25,0,27.7980709
1680665635.6358793,25,0,27.7929992
1680665636.6257384,25,0,27.782608
1680665637.6185536,25,0,27.7702636
1680665638.6076162,25,0,27.7440624
1680665639.5757208,25,0,27.7332496
1680665640.5677466,25,0,27.7086601
1680665641.5380633,25,0,27.6972236
1680665642.5146828,25,0,27.6709022
1680665643.4973667,25,0,27.654314
1680665644.4884446,25,0,27.6280632
1680665645.4725566,25,0,27.6098575
1680665646.466345,25,0,27.5770263
1680665647.4509487,25,0,27.5607738
1680665648.4341455,25,0,27.5264968
1680665649.43214,25,0,27.492897
1680665650.4227378,25,0,27.4809112
1680665651.4046865,25,0,27.4559955
1680665652.3949578,25,0,27.4204826
1680665653.383069,25,0,27.3841247
1680665654.3848426,25,0,27.35997
1680665655.3749518,25,0,27.3232574
1680665656.3650675,25,0,27.2974891
1680665657.3351533,25,0,27.2713775
1680665658.3113801,25,0,27.2401065
1680665659.3037038,25,0,27.2002296
1680665660.3012059,25,0,27.171072
1680665661.2837877,25,0,27.1343021
1680665662.2662644,25,0,27.1157188
1680665663.2568412,25,0,27.0820407
1680665664.237574,25,0,27.0522441
1680665665.228297,25,0,27.0149059
1680665666.3059025,25,0,26.9782981
1680665667.296499,25,0,26.9400558
1680665668.2855139,25,0,26.8964862
1680665669.2650836,25,0,26.875843
1680665670.2516203,25,0,26.8311252
1680665671.2360654,25,0,26.7893257
1680665672.216476,25,0,26.7599582
1680665673.2011545,25,0,26.7192611
1680665674.1877985,25,0,26.6866836
1680665675.1679795,25,0,26.6501884
1680665676.1539187,25,0,26.6290779
1680665677.1395938,25,0,26.5916061
1680665678.1110318,25,0,26.5525817
1680665679.1506305,25,0,26.5181579
1680665680.133993,25,0,26.4872035
1680665681.1059825,25,0,26.4582099
1680665682.0966487,25,0,26.4214725
1680665683.0771034,25,0,26.3957595
1680665684.0664992,25,0,26.3634796
1680665685.0389738,25,0,26.3385925
1680665686.009418,25,0,26.3072223
1680665686.9891217,25,0,26.2780666
1680665687.9814618,25,0,26.2402172
1680665688.96822,25,0,26.2091693
1680665689.9580045,25,0,26.1741256
1680665690.9336636,25,0,26.1484165
1680665691.9179177,25,0,26.1229343
1680665692.9079442,25,0,26.0827121
1680665693.896963,25,0,26.0458011
1680665694.887943,25,0,26.0419845
1680665695.8703296,25,0,26.0036945
1680665696.8539422,25,0,25.9868183
1680665697.8434944,25,0,25.9568691
1680665698.8393788,25,0,25.9252681
1680665699.8303268,25,0,25.8961639
1680665700.805662,25,0,25.8625621
1680665701.779338,25,0,25.8271865
1680665702.775186,25,0,25.8032836
1680665703.7562168,25,0,25.777584
1680665704.7456803,25,0,25.7505912
1680665705.7357864,25,0,25.7230205
1680665706.72688,25,0,25.6815185
1680665707.7198129,25,0,25.6625251
1680665708.728588,25,0,25.6331996
1680665709.7108712,25,0,25.6087055
1680665710.6979291,25,0,25.5948276
1680665711.6842723,25,0,25.5483627
1680665712.6734197,25,0,25.5316143
1680665713.65347,25,0,25.4967536
1680665714.6337981,25,0,25.4659252
1680665715.613841,25,0,25.4404468
1680665716.5903184,25,0,25.4202728
1680665717.573339,25,0,25.4022598
1680665718.5657945,25,0,25.3773517
1680665719.54363,25,0,25.3550987
1680665720.532133,25,0,25.3261833
1680665721.5263605,25,0,25.3012809
